timestamp,score,player_x_norm,player_velocity_norm,stone_x_norm,stone_y_norm,stone_speed_norm,dx_norm,abs_dx_norm,danger_left,danger_center,danger_right,action
1780487701.4500787,0,0.5,0.0,0.053125,0.44177356173087123,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.4668078,0,0.5,0.0,0.053125,0.45008230195018906,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.4833202,0,0.5,0.0,0.053125,0.45891033843321416,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.5002341,0,0.5,0.0,0.053125,0.46773837491623926,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.5180812,0,0.5,0.0,0.053125,0.47656641139926437,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.5349364,0,0.5,0.0,0.053125,0.4853944478822895,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.5514305,0,0.5,0.0,0.053125,0.49422248436531463,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.5682995,0,0.5,0.0,0.053125,0.5030505208483398,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.5843742,0,0.5,0.0,0.053125,0.5118785573313649,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.6004179,0,0.5,0.0,0.053125,0.5201872975506826,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.61648,0,0.5,0.0,0.053125,0.5284960377700004,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.6329045,0,0.5,0.0,0.053125,0.5368047779893181,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.649077,0,0.5,0.0,0.053125,0.545113518208636,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.6656914,0,0.5,0.0,0.053125,0.5534222584279538,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.681732,0,0.5,0.0,0.053125,0.562250294910979,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.6983745,0,0.5,0.0,0.053125,0.5705590351302967,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.7150319,0,0.5,0.0,0.053125,0.5793870716133219,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.731131,0,0.5,0.0,0.053125,0.5876958118326397,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.7480183,0,0.5,0.0,0.053125,0.5960045520519575,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.7644083,0,0.5,0.0,0.053125,0.6048325885349827,0.6892365789524654,-0.446875,0.446875,0,0,0,0
